Date,Open,High,Low,Close,Adj Close,Volume
2022-03-03,211.080002,211.380005,203.389999,203.740005,202.382660,341100
2022-03-04,200.710007,201.190002,196.679993,198.410004,197.088165,753800
2022-03-07,195.279999,195.899994,181.339996,183.250000,182.029160,941700
2022-03-08,186.699997,188.929993,178.869995,181.479996,180.270950,1001300
2022-03-09,195.910004,199.199997,193.514999,197.720001,196.402771,731900
2022-03-10,193.800003,194.520004,189.770004,192.960007,191.674484,658200
2022-03-11,195.259995,195.539993,189.750000,190.449997,189.181198,459500
2022-03-14,194.490005,197.001999,192.240005,192.929993,191.644669,423600
2022-03-15,193.449997,195.300003,192.509003,195.199997,193.899551,275800
2022-03-16,201.320007,209.059998,201.240005,208.899994,207.508270,631900
2022-03-17,204.880005,209.720001,204.600006,209.529999,208.134079,376200
2022-03-18,204.820007,210.520004,204.800003,209.610001,208.213547,359500
2022-03-21,210.000000,210.335999,205.580002,207.539993,206.157333,263500
2022-03-22,211.110001,214.949997,211.110001,212.389999,210.975037,621500
2022-03-23,210.009995,210.479996,207.470001,207.880005,206.495087,518900
2022-03-24,209.899994,213.789993,208.610001,213.119995,211.700165,322800
2022-03-25,214.160004,214.559998,210.729996,213.339996,211.918701,296700
2022-03-28,215.000000,217.029999,213.210007,214.440002,213.011368,385400
2022-03-29,224.240005,225.580002,219.080002,222.889999,221.405075,586500
2022-03-30,222.389999,224.399994,219.970001,221.190002,219.716400,362500
2022-03-31,222.320007,222.960007,217.919998,218.089996,216.637054,462800
2022-04-01,220.429993,221.820007,218.360001,221.080002,219.607132,264600
2022-04-04,229.619995,232.139999,228.240005,231.429993,229.888168,754700
2022-04-05,228.839996,230.279999,224.649994,225.779999,224.275818,620100
2022-04-06,221.240005,221.850006,218.000000,220.199997,218.733002,553800
2022-04-07,221.360001,222.300003,216.899994,221.399994,219.925003,458800
2022-04-08,217.919998,222.279999,217.740005,219.509995,218.047592,356400
2022-04-11,219.240005,223.300003,218.580002,220.759995,219.289261,595200
2022-04-12,225.710007,226.559998,220.380005,221.710007,220.232941,369300
2022-04-13,218.220001,223.960007,218.106003,223.470001,221.981216,235400
2022-04-14,223.740005,224.759995,219.335007,219.990005,218.524399,275300
2022-04-18,219.990005,222.610001,219.000000,220.500000,219.031006,190000
2022-04-19,217.820007,222.970001,217.479996,222.850006,222.850006,261500
2022-04-20,223.350006,224.160004,221.339996,221.639999,221.639999,208300
2022-04-21,223.320007,225.960007,216.839996,216.889999,216.889999,399500
2022-04-22,214.259995,215.399994,210.309998,210.460007,210.460007,400900
2022-04-25,209.029999,213.399994,208.630005,213.369995,213.369995,306100
2022-04-26,211.440002,211.679993,204.550003,205.789993,205.789993,528000
2022-04-27,205.789993,210.044998,205.729996,207.889999,207.889999,288800
2022-04-28,210.679993,215.419998,208.800003,214.039993,214.039993,256800
2022-04-29,213.130005,215.880005,209.580002,209.740005,209.740005,317800
2022-05-02,209.500000,211.080002,206.820007,210.559998,210.559998,280900
2022-05-03,214.139999,215.860001,212.610001,214.229996,214.229996,382900
2022-05-04,208.779999,212.449997,202.949997,211.750000,211.750000,1332300
2022-05-05,206.399994,206.399994,199.449997,202.059998,202.059998,565800
2022-05-06,199.089996,200.449997,194.699997,197.860001,197.860001,693700
2022-05-09,192.910004,194.110001,190.350006,190.559998,190.559998,597900
2022-05-10,194.449997,194.880005,187.725006,190.710007,190.710007,909600
2022-05-11,190.119995,195.130005,188.330002,188.500000,188.500000,519200
2022-05-12,185.500000,190.800003,183.972000,188.990005,188.990005,628900
2022-05-13,191.029999,196.220001,190.199997,193.910004,193.910004,494100
2022-05-16,192.509995,192.509995,186.970001,187.610001,187.610001,599700
2022-05-17,191.600006,193.360001,190.179993,192.369995,192.369995,808700
2022-05-18,188.380005,189.000000,181.669998,183.169998,183.169998,882300
2022-05-19,183.500000,190.020004,183.179993,188.440002,188.440002,666600
2022-05-20,192.050003,193.199997,184.630005,189.479996,189.479996,643700
2022-05-23,188.529999,190.839996,186.960999,189.660004,189.660004,405500
2022-05-24,190.330002,191.279999,188.610001,190.520004,190.520004,302600
2022-05-25,188.089996,192.634995,188.020004,191.039993,191.039993,269100
2022-05-26,192.119995,198.139999,192.119995,197.020004,197.020004,417200
2022-05-27,200.399994,201.869995,199.770004,201.860001,201.860001,437800
2022-05-31,195.779999,196.699997,193.223007,194.970001,194.970001,461300
2022-06-01,192.009995,192.899994,187.759995,189.169998,189.169998,558400
2022-06-02,190.899994,198.000000,190.776001,197.880005,197.880005,399400
2022-06-03,192.610001,193.949997,189.434998,189.710007,189.710007,535700
2022-06-06,192.600006,194.250000,191.460007,193.270004,193.270004,279600
2022-06-07,189.399994,191.410004,187.919998,191.160004,191.160004,337000
